capacity,episodes,reward
500k,107,23.25
500k,108,23.25
500k,109,23.25
500k,110,23.25
500k,111,23.25
500k,112,23.25
500k,113,23.25
500k,114,24.77777777777778
500k,115,24.77777777777778
500k,116,24.77777777777778
500k,117,24.77777777777778
500k,118,24.77777777777778
500k,119,24.77777777777778
500k,120,24.77777777777778
500k,121,24.77777777777778
500k,122,24.77777777777778
500k,123,24.77777777777778
500k,124,24.77777777777778
500k,125,24.77777777777778
500k,126,24.77777777777778
500k,127,24.77777777777778
500k,128,24.5
500k,129,24.5
500k,130,24.5
500k,131,24.5
500k,132,24.5
500k,133,24.5
500k,134,24.5
500k,135,24.5
500k,136,24.5
500k,137,24.5
500k,138,24.5
500k,139,24.5
500k,140,26.545454545454547
500k,141,26.545454545454547
500k,142,26.545454545454547
500k,143,26.545454545454547
500k,144,26.545454545454547
500k,145,26.545454545454547
500k,146,26.545454545454547
500k,147,26.545454545454547
500k,148,26.545454545454547
500k,149,26.545454545454547
500k,150,26.545454545454547
500k,151,26.545454545454547
500k,152,27.5
500k,153,27.5
500k,154,27.5
500k,155,27.5
500k,156,27.5
500k,157,27.5
500k,158,27.5
500k,159,27.5
500k,160,27.5
500k,161,27.5
500k,162,27.5
500k,163,27.5
500k,164,27.5
500k,165,27.5
500k,166,27.5
500k,167,27.5
500k,168,29.307692307692307
500k,169,29.307692307692307
500k,170,29.307692307692307
500k,171,29.307692307692307
500k,172,29.307692307692307
500k,173,29.307692307692307
500k,174,29.307692307692307
500k,175,29.307692307692307
500k,176,29.307692307692307
500k,177,29.307692307692307
500k,178,29.307692307692307
500k,179,29.307692307692307
500k,180,29.307692307692307
500k,181,28.714285714285715
500k,182,28.714285714285715
500k,183,28.714285714285715
500k,184,28.714285714285715
500k,185,28.714285714285715
500k,186,28.714285714285715
500k,187,28.714285714285715
100k,0,30.0
100k,1,30.0
100k,2,30.0
100k,3,30.0
100k,4,30.0
100k,5,30.0
100k,6,30.0
100k,7,30.0
100k,8,30.0
100k,9,30.0
100k,10,30.0
100k,11,30.0
100k,12,30.0
100k,13,30.0
100k,14,30.0
100k,15,30.0
100k,16,34.5
100k,17,34.5
100k,18,34.5
100k,19,34.5
100k,20,34.5
100k,21,34.5
100k,22,34.5
100k,23,34.5
100k,24,34.5
100k,25,34.5
100k,26,34.5
100k,27,34.5
100k,28,34.5
100k,29,34.5
100k,30,34.5
100k,31,34.5
100k,32,34.5
100k,33,34.5
100k,34,34.5
100k,35,34.5
100k,36,33.0
100k,37,33.0
100k,38,33.0
100k,39,33.0
100k,40,33.0
100k,41,33.0
100k,42,33.0
100k,43,33.0
100k,44,33.0
100k,45,33.0
100k,46,33.0
100k,47,33.0
100k,48,33.0
100k,49,33.0
100k,50,33.0
100k,51,33.0
100k,52,33.0
100k,53,33.0
100k,54,33.0
100k,55,33.0
100k,56,33.0
100k,57,33.0
100k,58,33.0
100k,59,33.0
100k,60,33.0
100k,61,27.25
100k,62,27.25
100k,63,27.25
100k,64,27.25
100k,65,27.25
100k,66,27.25
100k,67,27.25
100k,68,27.25
100k,69,27.25
100k,70,27.25
100k,71,27.25
100k,72,27.25
100k,73,27.25
100k,74,27.25
100k,75,27.25
100k,76,28.8
100k,77,28.8
100k,78,28.8
100k,79,28.8
100k,80,28.8
100k,81,28.8
100k,82,28.8
100k,83,28.8
100k,84,28.8
100k,85,28.8
100k,86,28.8
100k,87,28.8
100k,88,28.8
100k,89,28.8
100k,90,28.8
100k,91,28.8
100k,92,28.8
100k,93,30.666666666666668
100k,94,30.666666666666668
100k,95,30.666666666666668
100k,96,30.666666666666668
100k,97,30.666666666666668
100k,98,30.666666666666668
100k,99,30.666666666666668
100k,100,30.666666666666668
100k,101,30.666666666666668
100k,102,30.666666666666668
100k,103,30.666666666666668
100k,104,30.666666666666668
100k,105,30.666666666666668
100k,106,29.857142857142858
100k,107,29.857142857142858
100k,108,29.857142857142858
100k,109,29.857142857142858
100k,110,29.857142857142858
100k,111,29.857142857142858
100k,112,29.857142857142858
100k,113,29.857142857142858
100k,114,29.857142857142858
100k,115,29.857142857142858
100k,116,29.857142857142858
100k,117,29.0
100k,118,29.0
100k,119,29.0
100k,120,29.0
100k,121,29.0
100k,122,29.0
100k,123,29.0
100k,124,29.0
100k,125,29.0
100k,126,29.0
100k,127,29.0
100k,128,29.0
100k,129,29.0
100k,130,29.0
100k,131,29.0
100k,132,29.0
100k,133,29.0
100k,134,29.0
100k,135,29.0
100k,136,29.0
100k,137,29.0
100k,138,29.0
100k,139,29.0
100k,140,29.0
100k,141,29.0
100k,142,29.0
100k,143,28.4
100k,144,28.4
100k,145,28.4
100k,146,28.4
100k,147,28.4
100k,148,28.4
100k,149,28.4
100k,150,28.4
100k,151,28.4
100k,152,28.4
100k,153,28.4
100k,154,28.4
100k,155,29.09090909090909
100k,156,29.09090909090909
100k,157,29.09090909090909
100k,158,29.09090909090909
100k,159,29.09090909090909
100k,160,29.09090909090909
100k,161,29.09090909090909
100k,162,29.09090909090909
100k,163,29.09090909090909
100k,164,29.09090909090909
100k,165,29.09090909090909
100k,166,29.09090909090909
100k,167,27.916666666666668
100k,168,27.916666666666668
100k,169,27.916666666666668
100k,170,27.916666666666668
100k,171,27.916666666666668
100k,172,27.916666666666668
100k,173,27.916666666666668
100k,174,27.916666666666668
100k,175,27.916666666666668
100k,176,27.916666666666668
100k,177,27.916666666666668
100k,178,27.916666666666668
100k,179,27.916666666666668
100k,180,27.384615384615383
100k,181,27.384615384615383
100k,182,27.384615384615383
100k,183,27.384615384615383
50k,0,29.0
50k,1,29.0
50k,2,29.0
50k,3,29.0
50k,4,29.0
50k,5,29.0
50k,6,29.0
50k,7,29.0
50k,8,29.0
50k,9,29.0
50k,10,29.0
50k,11,29.0
50k,12,29.0
50k,13,29.0
50k,14,29.0
50k,15,29.0
50k,16,29.0
50k,17,29.0
50k,18,29.0
50k,19,29.0
50k,20,29.0
50k,21,16.5
50k,22,16.5
50k,23,16.5
50k,24,16.5
50k,25,16.5
50k,26,16.5
50k,27,16.5
50k,28,16.5
50k,29,16.5
50k,30,16.5
50k,31,16.5
50k,32,14.0
50k,33,14.0
50k,34,14.0
50k,35,14.0
50k,36,14.0
50k,37,14.0
50k,38,14.0
50k,39,14.0
50k,40,14.0
50k,41,14.0
50k,42,14.0
50k,43,14.0
50k,44,14.0
50k,45,14.25
50k,46,14.25
50k,47,14.25
50k,48,14.25
50k,49,14.25
50k,50,14.25
50k,51,14.25
50k,52,14.25
50k,53,14.25
50k,54,14.25
50k,55,15.8
50k,56,15.8
50k,57,15.8
50k,58,15.8
50k,59,15.8
50k,60,15.8
50k,61,15.8
50k,62,15.8
50k,63,15.8
50k,64,15.8
50k,65,15.8
50k,66,15.8
50k,67,15.8
50k,68,17.166666666666668
50k,69,17.166666666666668
50k,70,17.166666666666668
50k,71,17.166666666666668
50k,72,17.166666666666668
50k,73,17.166666666666668
50k,74,17.166666666666668
50k,75,17.166666666666668
50k,76,17.166666666666668
50k,77,17.166666666666668
50k,78,17.166666666666668
50k,79,17.857142857142858
50k,80,17.857142857142858
50k,81,17.857142857142858
50k,82,17.857142857142858
50k,83,17.857142857142858
50k,84,17.857142857142858
50k,85,17.857142857142858
50k,86,17.857142857142858
50k,87,17.857142857142858
50k,88,17.857142857142858
50k,89,17.857142857142858
50k,90,17.875
50k,91,17.875
50k,92,17.875
50k,93,17.875
50k,94,17.875
50k,95,17.875
50k,96,17.875
50k,97,17.875
50k,98,17.875
50k,99,17.875
50k,100,17.875
50k,101,20.333333333333332
50k,102,20.333333333333332
50k,103,20.333333333333332
50k,104,20.333333333333332
50k,105,20.333333333333332
50k,106,20.333333333333332
50k,107,20.333333333333332
50k,108,20.333333333333332
50k,109,20.333333333333332
50k,110,20.333333333333332
50k,111,20.333333333333332
50k,112,21.5
50k,113,21.5
50k,114,21.5
50k,115,21.5
50k,116,21.5
50k,117,21.5
50k,118,21.5
50k,119,21.5
50k,120,21.5
50k,121,21.5
50k,122,21.5
50k,123,21.5
50k,124,21.5
50k,125,22.454545454545453
50k,126,22.454545454545453
50k,127,22.454545454545453
50k,128,22.454545454545453
50k,129,22.454545454545453
50k,130,22.454545454545453
50k,131,22.454545454545453
50k,132,22.454545454545453
50k,133,22.454545454545453
50k,134,22.454545454545453
50k,135,22.454545454545453
50k,136,22.454545454545453
50k,137,24.5
50k,138,24.5
50k,139,24.5
50k,140,24.5
50k,141,24.5
50k,142,24.5
50k,143,24.5
50k,144,24.5
50k,145,24.5
50k,146,24.5
50k,147,24.5
50k,148,24.5
50k,149,24.0
50k,150,24.0
50k,151,24.0
50k,152,24.0
50k,153,24.0
50k,154,24.0
50k,155,24.0
50k,156,24.0
50k,157,24.0
50k,158,24.0
50k,159,24.0
50k,160,23.571428571428573
50k,161,23.571428571428573
50k,162,23.571428571428573
50k,163,23.571428571428573
50k,164,23.571428571428573
50k,165,23.571428571428573
50k,166,23.571428571428573
50k,167,23.571428571428573
50k,168,23.571428571428573
50k,169,23.571428571428573
50k,170,23.0
50k,171,23.0
50k,172,23.0
50k,173,23.0
50k,174,23.0
50k,175,23.0
50k,176,23.0
50k,177,23.0
50k,178,23.0
50k,179,23.0
50k,180,23.0
50k,181,23.0
50k,182,24.0
50k,183,24.0
50k,184,24.0
50k,185,24.0
10k,0,15.0
10k,1,15.0
10k,2,15.0
10k,3,15.0
10k,4,15.0
10k,5,15.0
10k,6,15.0
10k,7,15.0
10k,8,15.0
10k,9,15.0
10k,10,15.0
10k,11,15.0
10k,12,15.0
10k,13,15.0
10k,14,15.0
10k,15,18.0
10k,16,18.0
10k,17,18.0
10k,18,18.0
10k,19,18.0
10k,20,18.0
10k,21,18.0
10k,22,18.0
10k,23,18.0
10k,24,18.0
10k,25,16.666666666666668
10k,26,16.666666666666668
10k,27,16.666666666666668
10k,28,16.666666666666668
10k,29,16.666666666666668
10k,30,16.666666666666668
10k,31,16.666666666666668
10k,32,16.666666666666668
10k,33,16.666666666666668
10k,34,16.666666666666668
10k,35,16.666666666666668
10k,36,15.25
10k,37,15.25
10k,38,15.25
10k,39,15.25
10k,40,15.25
10k,41,15.25
10k,42,15.25
10k,43,15.25
10k,44,15.25
10k,45,15.25
10k,46,15.25
10k,47,15.8
10k,48,15.8
10k,49,15.8
10k,50,15.8
10k,51,15.8
10k,52,15.8
10k,53,15.8
10k,54,15.8
10k,55,15.8
10k,56,15.8
10k,57,15.8
10k,58,16.0
10k,59,16.0
10k,60,16.0
10k,61,16.0
10k,62,16.0
10k,63,16.0
10k,64,16.0
10k,65,16.0
10k,66,16.0
10k,67,16.0
10k,68,16.0
10k,69,20.571428571428573
10k,70,20.571428571428573
10k,71,20.571428571428573
10k,72,20.571428571428573
10k,73,20.571428571428573
10k,74,20.571428571428573
10k,75,20.571428571428573
