capacity,episodes,reward
5k,45,-20.666666666666668
5k,46,-20.666666666666668
5k,47,-20.666666666666668
5k,48,-20.692307692307693
5k,49,-20.692307692307693
5k,50,-20.692307692307693
5k,51,-20.692307692307693
5k,52,-20.692307692307693
5k,53,-20.571428571428573
5k,54,-20.571428571428573
5k,55,-20.571428571428573
5k,56,-20.571428571428573
5k,57,-20.6
5k,58,-20.6
5k,59,-20.6
5k,60,-20.6
5k,61,-20.625
5k,62,-20.625
5k,63,-20.625
5k,64,-20.625
5k,65,-20.647058823529413
5k,66,-20.647058823529413
5k,67,-20.647058823529413
5k,68,-20.647058823529413
5k,69,-20.666666666666668
5k,70,-20.666666666666668
5k,71,-20.666666666666668
5k,72,-20.666666666666668
5k,73,-20.68421052631579
5k,74,-20.68421052631579
5k,75,-20.68421052631579
5k,76,-20.68421052631579
5k,77,-20.7
5k,78,-20.7
5k,79,-20.7
5k,80,-20.714285714285715
5k,81,-20.714285714285715
5k,82,-20.714285714285715
5k,83,-20.714285714285715
5k,84,-20.727272727272727
5k,85,-20.727272727272727
5k,86,-20.727272727272727
5k,87,-20.727272727272727
5k,88,-20.727272727272727
5k,89,-20.695652173913043
5k,90,-20.695652173913043
5k,91,-20.695652173913043
5k,92,-20.695652173913043
5k,93,-20.708333333333332
5k,94,-20.708333333333332
5k,95,-20.708333333333332
5k,96,-20.708333333333332
5k,97,-20.72
5k,98,-20.72
5k,99,-20.72
5k,100,-20.72
5k,101,-20.73076923076923
5k,102,-20.73076923076923
5k,103,-20.73076923076923
5k,104,-20.73076923076923
5k,105,-20.74074074074074
5k,106,-20.74074074074074
5k,107,-20.74074074074074
5k,108,-20.74074074074074
5k,109,-20.75
5k,110,-20.75
5k,111,-20.75
5k,112,-20.75
5k,113,-20.75862068965517
