capacity,episodes,reward
100k,105,265.27777777777777
100k,106,265.27777777777777
100k,107,265.27777777777777
100k,108,266.2162162162162
100k,109,266.2162162162162
100k,110,266.2162162162162
100k,111,266.2162162162162
100k,112,267.10526315789474
100k,113,267.10526315789474
100k,114,267.10526315789474
100k,115,267.10526315789474
100k,116,267.94871794871796
100k,117,267.94871794871796
100k,118,267.94871794871796
100k,119,267.94871794871796
100k,120,276.25
100k,121,271.9512195121951
100k,122,271.9512195121951
100k,123,267.85714285714283
100k,124,267.85714285714283
100k,125,267.85714285714283
100k,126,265.1162790697674
100k,127,265.1162790697674
100k,128,264.77272727272725
100k,129,264.77272727272725
100k,130,261.1111111111111
100k,131,261.1111111111111
100k,132,258.69565217391306
100k,133,258.69565217391306
100k,134,255.31914893617022
100k,135,255.31914893617022
100k,136,255.31914893617022
100k,137,256.25
100k,138,256.25
100k,139,255.10204081632654
100k,140,251.0
100k,141,251.0
100k,142,247.05882352941177
100k,143,243.26923076923077
100k,144,243.26923076923077
100k,145,243.26923076923077
100k,146,243.26923076923077
100k,147,243.26923076923077
100k,148,243.26923076923077
100k,149,243.26923076923077
100k,150,243.26923076923077
100k,151,243.26923076923077
100k,152,256.60377358490564
100k,153,254.62962962962962
100k,154,251.8181818181818
100k,155,251.8181818181818
100k,156,251.8181818181818
100k,157,251.8181818181818
100k,158,251.8181818181818
100k,159,254.46428571428572
100k,160,254.46428571428572
100k,161,252.6315789473684
100k,162,252.6315789473684
100k,163,252.58620689655172
100k,164,252.58620689655172
100k,165,250.84745762711864
100k,166,248.33333333333334
100k,167,248.33333333333334
100k,168,246.72131147540983
100k,169,246.72131147540983
100k,170,245.16129032258064
100k,171,242.06349206349208
100k,172,242.06349206349208
100k,173,240.625
100k,174,240.625
100k,175,240.625
100k,176,240.625
100k,177,245.3846153846154
100k,178,245.3846153846154
100k,179,245.3846153846154
100k,180,245.3846153846154
100k,181,245.3846153846154
100k,182,249.24242424242425
100k,183,249.24242424242425
100k,184,247.76119402985074
100k,185,247.76119402985074
100k,186,245.58823529411765
100k,187,245.58823529411765
100k,188,244.92753623188406
100k,189,244.92753623188406
100k,190,244.92753623188406
100k,191,244.28571428571428
100k,192,244.28571428571428
100k,193,244.28571428571428
