capacity,episodes,reward
100k,56,-333.2
100k,57,-333.2
100k,58,-333.2
100k,59,-333.2
100k,60,-333.2
100k,61,-333.2
100k,62,-333.2
100k,63,-333.2
100k,64,-333.2
100k,65,-333.2
100k,66,-333.2
100k,67,-261.0
100k,68,-261.0
100k,69,-261.0
100k,70,-261.0
100k,71,-261.0
100k,72,-261.0
100k,73,-261.0
100k,74,-261.0
100k,75,-261.0
100k,76,-261.0
100k,77,-261.0
100k,78,-261.0
100k,79,-261.0
100k,80,-261.0
100k,81,-209.42857142857142
100k,82,-209.42857142857142
100k,83,-209.42857142857142
100k,84,-209.42857142857142
100k,85,-209.42857142857142
100k,86,-209.42857142857142
100k,87,-209.42857142857142
100k,88,-209.42857142857142
100k,89,-209.42857142857142
100k,90,-209.42857142857142
100k,91,-209.42857142857142
100k,92,-209.42857142857142
100k,93,-209.42857142857142
100k,94,-170.75
100k,95,-170.75
100k,96,-170.75
100k,97,-170.75
100k,98,-170.75
100k,99,-170.75
100k,100,-170.75
100k,101,-170.75
100k,102,-170.75
100k,103,-170.75
100k,104,-170.75
100k,105,-170.75
100k,106,-170.75
100k,107,-170.75
100k,108,-140.66666666666666
100k,109,-140.66666666666666
100k,110,-140.66666666666666
100k,111,-140.66666666666666
100k,112,-140.66666666666666
100k,113,-140.66666666666666
100k,114,-140.66666666666666
100k,115,-140.66666666666666
100k,116,-140.66666666666666
100k,117,-140.66666666666666
100k,118,-140.66666666666666
100k,119,-140.66666666666666
100k,120,-140.66666666666666
100k,121,-116.6
100k,122,-116.6
100k,123,-116.6
100k,124,-116.6
100k,125,-116.6
100k,126,-116.6
100k,127,-116.6
100k,128,-116.6
100k,129,-116.6
100k,130,-116.6
100k,131,-116.6
100k,132,-116.6
100k,133,-116.6
100k,134,-116.6
100k,135,-96.9090909090909
100k,136,-96.9090909090909
100k,137,-96.9090909090909
100k,138,-96.9090909090909
100k,139,-96.9090909090909
100k,140,-96.9090909090909
100k,141,-96.9090909090909
100k,142,-96.9090909090909
100k,143,-96.9090909090909
100k,144,-96.9090909090909
100k,145,-96.9090909090909
100k,146,-96.9090909090909
100k,147,-96.9090909090909
100k,148,-88.83333333333333
100k,149,-88.83333333333333
100k,150,-88.83333333333333
100k,151,-88.83333333333333
100k,152,-88.83333333333333
100k,153,-88.83333333333333
100k,154,-88.83333333333333
100k,155,-88.83333333333333
100k,156,-88.83333333333333
100k,157,-88.83333333333333
100k,158,-88.83333333333333
100k,159,-88.83333333333333
100k,160,-88.83333333333333
100k,161,-88.83333333333333
100k,162,-74.3076923076923
100k,163,-74.3076923076923
100k,164,-74.3076923076923
100k,165,-74.3076923076923
100k,166,-74.3076923076923
100k,167,-74.3076923076923
100k,168,-74.3076923076923
100k,169,-74.3076923076923
100k,170,-74.3076923076923
100k,171,-74.3076923076923
100k,172,-74.3076923076923
100k,173,-74.3076923076923
100k,174,-74.3076923076923
100k,175,-61.857142857142854
100k,176,-61.857142857142854
100k,177,-61.857142857142854
100k,178,-61.857142857142854
100k,179,-61.857142857142854
100k,180,-61.857142857142854
100k,181,-61.857142857142854
100k,182,-61.857142857142854
100k,183,-61.857142857142854
100k,184,-61.857142857142854
100k,185,-61.857142857142854
100k,186,-61.857142857142854
50k,0,3995.0
50k,1,3995.0
50k,2,3995.0
50k,3,3995.0
50k,4,3995.0
50k,5,3995.0
50k,6,3995.0
50k,7,3995.0
50k,8,3995.0
50k,9,3995.0
50k,10,3995.0
50k,11,3995.0
50k,12,3995.0
50k,13,1497.5
50k,14,1497.5
50k,15,1497.5
50k,16,1497.5
50k,17,1497.5
50k,18,1497.5
50k,19,1497.5
50k,20,1497.5
50k,21,1497.5
50k,22,1497.5
50k,23,1497.5
50k,24,1497.5
50k,25,1497.5
50k,26,1497.5
50k,27,1031.6666666666667
50k,28,1031.6666666666667
50k,29,1031.6666666666667
50k,30,1031.6666666666667
50k,31,1031.6666666666667
50k,32,1031.6666666666667
50k,33,1031.6666666666667
50k,34,1031.6666666666667
50k,35,1031.6666666666667
50k,36,1031.6666666666667
50k,37,1031.6666666666667
50k,38,1031.6666666666667
50k,39,1031.6666666666667
50k,40,697.25
50k,41,697.25
50k,42,697.25
50k,43,697.25
50k,44,697.25
50k,45,697.25
50k,46,697.25
50k,47,697.25
50k,48,697.25
50k,49,697.25
50k,50,697.25
50k,51,697.25
50k,52,697.25
50k,53,697.25
50k,54,378.8
50k,55,378.8
50k,56,378.8
50k,57,378.8
50k,58,378.8
50k,59,378.8
50k,60,378.8
50k,61,378.8
50k,62,378.8
50k,63,378.8
50k,64,378.8
50k,65,378.8
50k,66,378.8
50k,67,149.0
50k,68,149.0
50k,69,149.0
50k,70,149.0
50k,71,149.0
50k,72,149.0
50k,73,149.0
50k,74,149.0
50k,75,149.0
50k,76,149.0
50k,77,149.0
50k,78,149.0
50k,79,149.0
50k,80,149.0
50k,81,-15.142857142857142
50k,82,-15.142857142857142
50k,83,-15.142857142857142
50k,84,-15.142857142857142
50k,85,-15.142857142857142
50k,86,-15.142857142857142
50k,87,-15.142857142857142
50k,88,-15.142857142857142
50k,89,-15.142857142857142
50k,90,-15.142857142857142
50k,91,-15.142857142857142
50k,92,-15.142857142857142
50k,93,-15.142857142857142
50k,94,-125.125
50k,95,-125.125
50k,96,-125.125
50k,97,-125.125
50k,98,-125.125
50k,99,-125.125
50k,100,-125.125
50k,101,-125.125
50k,102,-125.125
50k,103,-125.125
50k,104,-125.125
50k,105,-125.125
50k,106,-125.125
50k,107,-125.125
50k,108,-222.33333333333334
50k,109,-222.33333333333334
50k,110,-222.33333333333334
50k,111,-222.33333333333334
50k,112,-222.33333333333334
50k,113,-222.33333333333334
50k,114,-222.33333333333334
50k,115,-222.33333333333334
50k,116,-222.33333333333334
50k,117,-222.33333333333334
50k,118,-222.33333333333334
50k,119,-222.33333333333334
50k,120,-222.33333333333334
50k,121,-300.1
50k,122,-300.1
50k,123,-300.1
50k,124,-300.1
50k,125,-300.1
50k,126,-300.1
50k,127,-300.1
50k,128,-300.1
50k,129,-300.1
50k,130,-300.1
50k,131,-300.1
50k,132,-300.1
50k,133,-300.1
50k,134,-300.1
50k,135,-363.72727272727275
50k,136,-363.72727272727275
50k,137,-363.72727272727275
50k,138,-363.72727272727275
50k,139,-363.72727272727275
50k,140,-363.72727272727275
50k,141,-363.72727272727275
50k,142,-363.72727272727275
50k,143,-363.72727272727275
50k,144,-363.72727272727275
50k,145,-363.72727272727275
50k,146,-363.72727272727275
50k,147,-363.72727272727275
50k,148,-416.75
50k,149,-416.75
50k,150,-416.75
50k,151,-416.75
50k,152,-416.75
50k,153,-416.75
50k,154,-416.75
50k,155,-416.75
50k,156,-416.75
50k,157,-416.75
50k,158,-416.75
50k,159,-416.75
50k,160,-416.75
50k,161,-416.75
50k,162,-461.61538461538464
50k,163,-461.61538461538464
50k,164,-461.61538461538464
50k,165,-461.61538461538464
50k,166,-461.61538461538464
50k,167,-461.61538461538464
50k,168,-461.61538461538464
50k,169,-461.61538461538464
50k,170,-461.61538461538464
50k,171,-461.61538461538464
50k,172,-461.61538461538464
50k,173,-461.61538461538464
50k,174,-461.61538461538464
50k,175,-500.07142857142856
50k,176,-500.07142857142856
50k,177,-500.07142857142856
50k,178,-500.07142857142856
50k,179,-500.07142857142856
50k,180,-500.07142857142856
50k,181,-500.07142857142856
50k,182,-500.07142857142856
50k,183,-500.07142857142856
50k,184,-500.07142857142856
50k,185,-500.07142857142856
50k,186,-500.07142857142856
10k,0,0.0
10k,1,0.0
10k,2,0.0
10k,3,0.0
10k,4,0.0
10k,5,0.0
10k,6,0.0
10k,7,0.0
10k,8,0.0
10k,9,0.0
10k,10,0.0
10k,11,0.0
10k,12,0.0
10k,13,-9.0
10k,14,-9.0
10k,15,-9.0
10k,16,-9.0
10k,17,-9.0
