capacity,episodes,reward
500k,112,222.33333333333334
500k,113,222.33333333333334
500k,114,222.33333333333334
500k,115,221.93548387096774
500k,116,221.93548387096774
500k,117,221.93548387096774
500k,118,221.93548387096774
500k,119,221.93548387096774
500k,120,221.93548387096774
500k,121,231.25
500k,122,231.25
500k,123,231.25
500k,124,227.57575757575756
500k,125,224.55882352941177
500k,126,224.55882352941177
500k,127,224.55882352941177
500k,128,222.71428571428572
500k,129,222.71428571428572
500k,130,222.71428571428572
500k,131,219.58333333333334
500k,132,219.58333333333334
500k,133,219.58333333333334
500k,134,219.58333333333334
500k,135,219.58333333333334
500k,136,219.59459459459458
500k,137,219.59459459459458
500k,138,219.59459459459458
500k,139,219.59459459459458
500k,140,219.59459459459458
500k,141,219.59459459459458
500k,142,219.59459459459458
500k,143,219.59459459459458
500k,144,219.59459459459458
500k,145,234.21052631578948
500k,146,234.21052631578948
500k,147,234.21052631578948
500k,148,232.05128205128204
500k,149,232.05128205128204
500k,150,232.05128205128204
500k,151,232.05128205128204
500k,152,232.05128205128204
500k,153,232.05128205128204
500k,154,232.05128205128204
500k,155,237.0
500k,156,237.0
500k,157,237.0
500k,158,237.0
500k,159,237.0
500k,160,237.0
500k,161,236.58536585365854
500k,162,236.58536585365854
500k,163,236.58536585365854
500k,164,236.58536585365854
500k,165,236.58536585365854
500k,166,233.57142857142858
500k,167,233.57142857142858
500k,168,233.57142857142858
500k,169,233.57142857142858
500k,170,233.25581395348837
500k,171,233.25581395348837
500k,172,230.3409090909091
500k,173,230.3409090909091
500k,174,230.3409090909091
500k,175,230.3409090909091
500k,176,230.3409090909091
500k,177,230.3409090909091
500k,178,230.3409090909091
500k,179,235.0
500k,180,235.0
500k,181,235.0
500k,182,235.0
500k,183,235.0
500k,184,235.0
500k,185,235.0
500k,186,236.6304347826087
500k,187,236.6304347826087
500k,188,236.6304347826087
500k,189,236.6304347826087
500k,190,236.6304347826087
500k,191,236.6304347826087
500k,192,236.48936170212767
500k,193,236.48936170212767
500k,194,236.48936170212767
500k,195,236.48936170212767
500k,196,236.48936170212767
100k,0,135.0
100k,1,135.0
100k,2,120.0
100k,3,120.0
100k,4,91.66666666666667
100k,5,91.66666666666667
100k,6,91.66666666666667
100k,7,68.75
100k,8,68.75
100k,9,68.75
100k,10,58.0
100k,11,58.0
100k,12,58.0
100k,13,58.0
100k,14,58.0
100k,15,102.5
100k,16,102.5
100k,17,102.5
100k,18,102.5
100k,19,119.28571428571429
100k,20,119.28571428571429
100k,21,119.28571428571429
100k,22,119.28571428571429
100k,23,124.375
100k,24,124.375
100k,25,135.55555555555554
100k,26,135.55555555555554
100k,27,135.55555555555554
100k,28,135.55555555555554
100k,29,171.5
100k,30,171.5
100k,31,171.5
100k,32,171.8181818181818
100k,33,166.25
100k,34,166.25
100k,35,153.46153846153845
100k,36,153.46153846153845
100k,37,153.46153846153845
100k,38,155.71428571428572
100k,39,155.71428571428572
100k,40,155.71428571428572
100k,41,173.0
100k,42,173.0
100k,43,173.0
100k,44,173.0
100k,45,173.0
100k,46,173.0
100k,47,176.875
100k,48,176.875
100k,49,176.875
100k,50,176.875
100k,51,174.7058823529412
100k,52,174.7058823529412
100k,53,174.7058823529412
100k,54,167.5
100k,55,167.5
100k,56,171.8421052631579
100k,57,171.8421052631579
100k,58,171.8421052631579
100k,59,171.8421052631579
100k,60,171.8421052631579
100k,61,171.8421052631579
100k,62,168.5
100k,63,168.5
100k,64,172.85714285714286
100k,65,172.85714285714286
100k,66,172.85714285714286
100k,67,172.85714285714286
100k,68,172.85714285714286
100k,69,174.77272727272728
100k,70,174.77272727272728
100k,71,174.77272727272728
100k,72,178.47826086956522
100k,73,178.47826086956522
100k,74,178.47826086956522
100k,75,178.47826086956522
100k,76,186.25
100k,77,186.25
100k,78,186.25
100k,79,183.4
100k,80,183.4
