capacity,episodes,reward
1M,107,3545.0
1M,108,3603.5
1M,109,3603.5
1M,110,3603.5
1M,111,3603.5
1M,112,3603.5
1M,113,3603.5
1M,114,3603.5
1M,115,3603.5
1M,116,3413.842105263158
1M,117,3413.842105263158
1M,118,3413.842105263158
1M,119,3362.5
1M,120,3362.5
1M,121,3362.5
1M,122,3362.5
1M,123,3275.1428571428573
1M,124,3275.1428571428573
1M,125,3275.1428571428573
1M,126,3275.1428571428573
1M,127,3275.1428571428573
1M,128,3275.1428571428573
1M,129,3275.1428571428573
1M,130,3345.7727272727275
1M,131,3345.7727272727275
1M,132,3345.7727272727275
1M,133,3461.391304347826
1M,134,3461.391304347826
1M,135,3461.391304347826
1M,136,3476.125
1M,137,3476.125
1M,138,3450.36
1M,139,3450.36
1M,140,3450.36
1M,141,3479.1153846153848
1M,142,3479.1153846153848
1M,143,3479.1153846153848
1M,144,3479.1153846153848
1M,145,3487.8518518518517
1M,146,3487.8518518518517
1M,147,3487.8518518518517
1M,148,3487.8518518518517
1M,149,3573.1071428571427
1M,150,3573.1071428571427
1M,151,3573.1071428571427
1M,152,3596.551724137931
1M,153,3596.551724137931
1M,154,3596.551724137931
1M,155,3603.266666666667
1M,156,3603.266666666667
1M,157,3603.266666666667
1M,158,3603.266666666667
1M,159,3603.266666666667
1M,160,3603.266666666667
1M,161,3564.935483870968
1M,162,3564.935483870968
1M,163,3564.935483870968
1M,164,3564.935483870968
1M,165,3564.935483870968
1M,166,3533.84375
1M,167,3533.84375
1M,168,3533.84375
1M,169,3533.84375
1M,170,3533.84375
1M,171,3536.3030303030305
1M,172,3536.3030303030305
1M,173,3536.3030303030305
1M,174,3536.3030303030305
1M,175,3536.3030303030305
1M,176,3536.3030303030305
1M,177,3458.470588235294
1M,178,3458.470588235294
1M,179,3458.470588235294
1M,180,3458.470588235294
1M,181,3458.470588235294
1M,182,3458.470588235294
1M,183,3458.470588235294
1M,184,3403.114285714286
1M,185,3403.114285714286
1M,186,3403.114285714286
1M,187,3403.114285714286
1M,188,3403.114285714286
1M,189,3403.114285714286
1M,190,3403.114285714286
1M,191,3308.5833333333335
1M,192,3308.5833333333335
1M,193,3287.864864864865
1M,194,3287.864864864865
500k,0,3450.0
500k,1,3450.0
500k,2,2860.0
500k,3,3353.0
500k,4,3613.25
500k,5,3613.25
500k,6,3870.8
500k,7,4042.5
500k,8,4165.142857142857
500k,9,4165.142857142857
500k,10,4257.125
500k,11,4272.333333333333
500k,12,4284.5
500k,13,4284.5
500k,14,4294.454545454545
500k,15,4345.0
500k,16,4345.0
500k,17,4345.0
500k,18,4231.7692307692305
500k,19,4231.7692307692305
500k,20,4231.7692307692305
500k,21,4231.7692307692305
500k,22,4303.714285714285
500k,23,4303.714285714285
500k,24,4303.714285714285
500k,25,4303.714285714285
500k,26,4264.666666666667
500k,27,4264.666666666667
500k,28,4264.666666666667
500k,29,4264.666666666667
500k,30,4264.666666666667
500k,31,4264.666666666667
500k,32,4264.666666666667
500k,33,4264.666666666667
500k,34,4264.666666666667
500k,35,4264.666666666667
500k,36,4264.666666666667
500k,37,4264.666666666667
500k,38,3998.125
500k,39,3998.125
500k,40,3998.125
500k,41,3998.125
500k,42,3998.125
500k,43,3998.125
500k,44,3866.4117647058824
500k,45,3866.4117647058824
500k,46,3866.4117647058824
500k,47,3866.4117647058824
500k,48,3866.4117647058824
500k,49,3866.4117647058824
500k,50,3866.4117647058824
500k,51,3866.4117647058824
500k,52,3866.4117647058824
500k,53,3866.4117647058824
500k,54,3866.4117647058824
500k,55,3866.4117647058824
500k,56,3866.4117647058824
500k,57,3866.4117647058824
500k,58,3866.4117647058824
500k,59,3866.4117647058824
500k,60,3866.4117647058824
500k,61,3698.5555555555557
500k,62,3698.5555555555557
500k,63,3698.5555555555557
500k,64,3698.5555555555557
500k,65,3557.6315789473683
500k,66,3557.6315789473683
500k,67,3557.6315789473683
500k,68,3557.6315789473683
500k,69,3557.6315789473683
500k,70,3557.6315789473683
500k,71,3379.75
500k,72,3379.75
500k,73,3379.75
500k,74,3323.9523809523807
500k,75,3323.9523809523807
500k,76,3323.9523809523807
500k,77,3443.0
500k,78,3443.0
500k,79,3460.521739130435
500k,80,3570.4166666666665
500k,81,3570.4166666666665
500k,82,3570.4166666666665
500k,83,3651.52
500k,84,3651.52
500k,85,3651.52
500k,86,3651.52
500k,87,3651.52
500k,88,3651.52
500k,89,3651.52
500k,90,3651.52
500k,91,3651.52
500k,92,3712.576923076923
500k,93,3712.576923076923
500k,94,3712.576923076923
500k,95,3712.576923076923
500k,96,3668.8518518518517
500k,97,3668.8518518518517
500k,98,3668.8518518518517
500k,99,3668.8518518518517
500k,100,3668.8518518518517
500k,101,3668.8518518518517
500k,102,3668.8518518518517
500k,103,3668.8518518518517
500k,104,3706.8214285714284
