capacity,episodes,reward
1M,181,221.50943396226415
1M,182,221.50943396226415
1M,183,221.50943396226415
1M,184,221.50943396226415
1M,185,219.8148148148148
1M,186,219.8148148148148
1M,187,219.0909090909091
1M,188,219.0909090909091
1M,189,220.17857142857142
1M,190,220.17857142857142
1M,191,220.17857142857142
1M,192,220.17857142857142
1M,193,220.87719298245614
1M,194,220.87719298245614
1M,195,220.87719298245614
1M,196,220.87719298245614
500k,0,980.0
500k,1,980.0
500k,2,980.0
500k,3,980.0
500k,4,880.0
500k,5,880.0
500k,6,640.0
500k,7,640.0
500k,8,640.0
500k,9,507.5
500k,10,507.5
500k,11,434.0
500k,12,434.0
500k,13,434.0
500k,14,434.0
500k,15,434.0
500k,16,380.0
500k,17,380.0
500k,18,380.0
500k,19,380.0
500k,20,380.0
500k,21,341.42857142857144
500k,22,341.42857142857144
500k,23,341.42857142857144
500k,24,341.42857142857144
500k,25,328.75
500k,26,328.75
500k,27,328.75
500k,28,328.75
500k,29,328.75
500k,30,307.77777777777777
500k,31,307.77777777777777
500k,32,293.0
500k,33,293.0
500k,34,276.3636363636364
500k,35,276.3636363636364
500k,36,276.3636363636364
500k,37,264.1666666666667
500k,38,264.1666666666667
500k,39,264.1666666666667
500k,40,264.1666666666667
500k,41,258.46153846153845
500k,42,258.46153846153845
500k,43,258.46153846153845
500k,44,258.46153846153845
500k,45,255.0
500k,46,255.0
500k,47,245.33333333333334
500k,48,245.33333333333334
500k,49,245.33333333333334
500k,50,245.33333333333334
500k,51,245.33333333333334
500k,52,245.33333333333334
500k,53,240.0
500k,54,240.0
500k,55,240.0
500k,56,236.47058823529412
500k,57,236.47058823529412
500k,58,236.47058823529412
500k,59,255.55555555555554
500k,60,255.55555555555554
500k,61,275.2631578947368
500k,62,275.2631578947368
500k,63,275.2631578947368
500k,64,267.0
500k,65,267.0
500k,66,267.0
500k,67,259.5238095238095
500k,68,254.0909090909091
500k,69,254.0909090909091
500k,70,254.0909090909091
500k,71,254.0909090909091
500k,72,254.34782608695653
500k,73,254.34782608695653
500k,74,249.16666666666666
500k,75,249.16666666666666
500k,76,249.16666666666666
500k,77,247.6
500k,78,247.6
500k,79,242.30769230769232
500k,80,242.30769230769232
500k,81,242.30769230769232
500k,82,265.9259259259259
500k,83,265.9259259259259
500k,84,265.7142857142857
500k,85,265.7142857142857
500k,86,276.55172413793105
500k,87,276.55172413793105
500k,88,276.55172413793105
500k,89,273.6666666666667
500k,90,273.6666666666667
500k,91,271.61290322580646
500k,92,271.61290322580646
500k,93,267.5
500k,94,267.5
500k,95,262.72727272727275
500k,96,262.72727272727275
500k,97,262.72727272727275
500k,98,262.6470588235294
500k,99,262.6470588235294
500k,100,262.6470588235294
500k,101,262.6470588235294
500k,102,258.2857142857143
500k,103,258.2857142857143
500k,104,259.72222222222223
500k,105,259.72222222222223
500k,106,258.3783783783784
500k,107,258.3783783783784
500k,108,258.3783783783784
500k,109,258.3783783783784
500k,110,258.42105263157896
500k,111,258.42105263157896
500k,112,258.42105263157896
500k,113,258.42105263157896
500k,114,258.42105263157896
500k,115,258.42105263157896
500k,116,266.15384615384613
