capacity,episodes,reward
500k,47,1.7380952380952381
500k,48,1.7380952380952381
500k,49,1.744186046511628
500k,50,1.711111111111111
500k,51,1.7173913043478262
500k,52,1.7173913043478262
500k,53,1.7083333333333333
500k,54,1.7142857142857142
500k,55,1.68
500k,56,1.6666666666666667
500k,57,1.6538461538461537
500k,58,1.6415094339622642
500k,59,1.6296296296296295
500k,60,1.6545454545454545
500k,61,1.6428571428571428
500k,62,1.6206896551724137
500k,63,1.6271186440677967
500k,64,1.6271186440677967
500k,65,1.6333333333333333
500k,66,1.721311475409836
500k,67,1.6935483870967742
500k,68,1.6984126984126984
500k,69,1.6615384615384616
500k,70,1.6363636363636365
500k,71,1.6119402985074627
500k,72,1.608695652173913
500k,73,1.608695652173913
500k,74,1.6285714285714286
500k,75,1.6338028169014085
500k,76,1.6527777777777777
500k,77,1.6712328767123288
500k,78,1.6712328767123288
500k,79,1.7027027027027026
500k,80,1.6933333333333334
500k,81,1.7105263157894737
500k,82,1.7105263157894737
500k,83,1.7532467532467533
500k,84,1.7435897435897436
500k,85,1.7721518987341771
500k,86,1.75
500k,87,1.7407407407407407
500k,88,1.7560975609756098
500k,89,1.7469879518072289
500k,90,1.75
500k,91,1.7529411764705882
500k,92,1.7529411764705882
500k,93,1.755813953488372
500k,94,1.7816091954022988
500k,95,1.752808988764045
500k,96,1.7444444444444445
500k,97,1.7444444444444445
500k,98,1.7802197802197801
500k,99,1.8043478260869565
500k,100,1.8043478260869565
500k,101,1.8172043010752688
500k,102,1.9148936170212767
500k,103,1.9052631578947368
500k,104,1.90625
500k,105,1.8673469387755102
500k,106,1.8673469387755102
500k,107,1.878787878787879
500k,108,1.89
500k,109,1.87
500k,110,1.87
500k,111,1.87
500k,112,1.86
500k,113,1.85
500k,114,1.87
500k,115,1.87
500k,116,1.87
500k,117,1.9
500k,118,1.9
500k,119,1.9
500k,120,1.93
500k,121,1.96
500k,122,1.96
500k,123,1.94
500k,124,1.93
500k,125,1.95
500k,126,1.95
500k,127,1.95
500k,128,1.96
500k,129,1.96
500k,130,1.97
500k,131,1.98
500k,132,1.98
500k,133,2.01
500k,134,1.99
500k,135,1.98
500k,136,1.96
500k,137,1.96
500k,138,1.94
500k,139,1.94
500k,140,1.95
500k,141,1.93
500k,142,1.92
500k,143,1.92
500k,144,1.94
500k,145,1.93
500k,146,1.91
500k,147,1.93
500k,148,1.93
500k,149,1.95
500k,150,1.94
500k,151,1.95
500k,152,1.95
500k,153,1.95
500k,154,1.99
500k,155,1.99
500k,156,2.01
500k,157,2.04
500k,158,2.03
500k,159,2.05
500k,160,2.06
500k,161,2.04
500k,162,2.05
500k,163,2.03
500k,164,2.06
500k,165,2.05
500k,166,2.04
500k,167,2.06
500k,168,2.08
500k,169,2.07
500k,170,2.07
500k,171,2.07
500k,172,2.09
500k,173,2.07
500k,174,2.06
500k,175,2.03
500k,176,2.04
500k,177,2.02
500k,178,2.03
500k,179,2.05
500k,180,2.06
500k,181,2.03
500k,182,2.01
500k,183,2.01
500k,184,2.01
500k,185,2.01
500k,186,2.0
500k,187,1.99
500k,188,1.99
500k,189,1.97
500k,190,1.94
500k,191,1.93
500k,192,1.91
500k,193,1.94
500k,194,1.94
500k,195,1.91
500k,196,1.92
500k,197,1.93
500k,198,1.92
100k,0,3.0
100k,1,2.5
100k,2,2.3333333333333335
100k,3,2.0
100k,4,2.0
100k,5,2.0
100k,6,1.6
100k,7,1.6
100k,8,1.6
100k,9,2.0
100k,10,1.7142857142857142
100k,11,1.7142857142857142
100k,12,1.875
100k,13,1.6666666666666667
100k,14,1.3636363636363635
100k,15,1.4166666666666667
100k,16,1.3846153846153846
100k,17,1.4285714285714286
100k,18,1.3333333333333333
100k,19,1.4375
100k,20,1.4705882352941178
100k,21,1.5
100k,22,1.5263157894736843
100k,23,1.5
100k,24,1.5238095238095237
100k,25,1.4545454545454546
100k,26,1.4782608695652173
100k,27,1.4
100k,28,1.3846153846153846
100k,29,1.2857142857142858
100k,30,1.2413793103448276
100k,31,1.2666666666666666
100k,32,1.2903225806451613
100k,33,1.28125
100k,34,1.28125
100k,35,1.3333333333333333
100k,36,1.3142857142857143
100k,37,1.3142857142857143
100k,38,1.3888888888888888
100k,39,1.4054054054054055
100k,40,1.4736842105263157
100k,41,1.4736842105263157
100k,42,1.5128205128205128
100k,43,1.5121951219512195
100k,44,1.5
100k,45,1.4651162790697674
100k,46,1.4772727272727273
100k,47,1.488888888888889
100k,48,1.4782608695652173
100k,49,1.4680851063829787
100k,50,1.4081632653061225
100k,51,1.4
100k,52,1.4
100k,53,1.4230769230769231
100k,54,1.4150943396226414
100k,55,1.3888888888888888
100k,56,1.4363636363636363
100k,57,1.4464285714285714
100k,58,1.4385964912280702
100k,59,1.4137931034482758
100k,60,1.423728813559322
100k,61,1.4333333333333333
100k,62,1.4262295081967213
100k,63,1.403225806451613
100k,64,1.3968253968253967
100k,65,1.390625
100k,66,1.3484848484848484
100k,67,1.3432835820895523
100k,68,1.338235294117647
100k,69,1.3478260869565217
100k,70,1.3428571428571427
100k,71,1.352112676056338
100k,72,1.3472222222222223
100k,73,1.3513513513513513
100k,74,1.3333333333333333
100k,75,1.3289473684210527
100k,76,1.3376623376623376
100k,77,1.3333333333333333
100k,78,1.3291139240506329
100k,79,1.3625
100k,80,1.3625
100k,81,1.382716049382716
100k,82,1.382716049382716
100k,83,1.4024390243902438
100k,84,1.3975903614457832
100k,85,1.388235294117647
100k,86,1.388235294117647
100k,87,1.4186046511627908
100k,88,1.4482758620689655
100k,89,1.4482758620689655
100k,90,1.4659090909090908
100k,91,1.4831460674157304
100k,92,1.4777777777777779
100k,93,1.4725274725274726
100k,94,1.4782608695652173
100k,95,1.4731182795698925
100k,96,1.5
100k,97,1.4842105263157894
100k,98,1.5
100k,99,1.5
100k,100,1.5
100k,101,1.4848484848484849
100k,102,1.49
100k,103,1.49
100k,104,1.47
100k,105,1.47
100k,106,1.49
100k,107,1.49
100k,108,1.53
100k,109,1.53
100k,110,1.53
100k,111,1.54
100k,112,1.58
100k,113,1.56
100k,114,1.59
100k,115,1.6
100k,116,1.6
100k,117,1.62
100k,118,1.62
100k,119,1.64
100k,120,1.65
100k,121,1.69
100k,122,1.69
100k,123,1.68
100k,124,1.7
100k,125,1.7
100k,126,1.71
100k,127,1.72
100k,128,1.71
100k,129,1.7
100k,130,1.72
100k,131,1.72
100k,132,1.75
100k,133,1.75
100k,134,1.77
100k,135,1.77
100k,136,1.77
100k,137,1.81
100k,138,1.81
100k,139,1.81
100k,140,1.83
100k,141,1.81
100k,142,1.81
100k,143,1.86
100k,144,1.84
100k,145,1.82
100k,146,1.82
100k,147,1.8
100k,148,1.8
100k,149,1.76
100k,150,1.75
100k,151,1.77
100k,152,1.77
100k,153,1.78
100k,154,1.78
100k,155,1.78
100k,156,1.81
100k,157,1.8
100k,158,1.82
100k,159,1.82
100k,160,1.81
100k,161,1.77
100k,162,1.77
100k,163,1.79
100k,164,1.79
100k,165,1.78
100k,166,1.78
100k,167,1.78
100k,168,1.78
100k,169,1.78
100k,170,1.78
100k,171,1.77
100k,172,1.77
100k,173,1.79
100k,174,1.8
100k,175,1.8
100k,176,1.81
100k,177,1.82
100k,178,1.82
100k,179,1.83
100k,180,1.83
100k,181,1.84
100k,182,1.84
100k,183,1.86
100k,184,1.86
100k,185,1.89
100k,186,1.89
100k,187,1.92
100k,188,1.91
100k,189,1.89
100k,190,1.89
100k,191,1.9
100k,192,1.88
100k,193,1.87
100k,194,1.86
100k,195,1.86
100k,196,1.9
100k,197,1.93
100k,198,1.93
50k,0,0.0
50k,1,0.5
50k,2,0.6666666666666666
50k,3,0.4
50k,4,0.5
50k,5,0.42857142857142855
50k,6,0.625
50k,7,0.7777777777777778
50k,8,0.8
50k,9,1.0
50k,10,1.1666666666666667
50k,11,1.1538461538461537
50k,12,1.0714285714285714
50k,13,1.1333333333333333
50k,14,1.1875
50k,15,1.2352941176470589
50k,16,1.3333333333333333
50k,17,1.3333333333333333
50k,18,1.4736842105263157
50k,19,1.3333333333333333
50k,20,1.3636363636363635
50k,21,1.3636363636363635
50k,22,1.434782608695652
50k,23,1.434782608695652
50k,24,1.5
50k,25,1.52
50k,26,1.4615384615384615
50k,27,1.4814814814814814
50k,28,1.4642857142857142
50k,29,1.4827586206896552
50k,30,1.5
50k,31,1.4838709677419355
50k,32,1.53125
50k,33,1.4848484848484849
50k,34,1.5588235294117647
50k,35,1.5714285714285714
50k,36,1.5714285714285714
50k,37,1.6666666666666667
50k,38,1.6486486486486487
50k,39,1.6578947368421053
50k,40,1.6923076923076923
50k,41,1.7
50k,42,1.6829268292682926
50k,43,1.6904761904761905
50k,44,1.6511627906976745
50k,45,1.6511627906976745
50k,46,1.6888888888888889
50k,47,1.6888888888888889
50k,48,1.7173913043478262
50k,49,1.7234042553191489
50k,50,1.653061224489796
50k,51,1.66
50k,52,1.66
50k,53,1.6666666666666667
50k,54,1.6666666666666667
50k,55,1.6923076923076923
50k,56,1.6981132075471699
50k,57,1.7037037037037037
50k,58,1.709090909090909
50k,59,1.6842105263157894
50k,60,1.6842105263157894
50k,61,1.706896551724138
50k,62,1.7118644067796611
50k,63,1.7166666666666666
50k,64,1.6774193548387097
50k,65,1.6774193548387097
50k,66,1.6825396825396826
50k,67,1.703125
50k,68,1.7384615384615385
50k,69,1.7272727272727273
50k,70,1.7313432835820894
50k,71,1.7352941176470589
50k,72,1.710144927536232
50k,73,1.7428571428571429
50k,74,1.7428571428571429
50k,75,1.7746478873239437
50k,76,1.7777777777777777
50k,77,1.8082191780821917
50k,78,1.8082191780821917
50k,79,1.8243243243243243
50k,80,1.8266666666666667
50k,81,1.8289473684210527
50k,82,1.8051948051948052
50k,83,1.794871794871795
50k,84,1.7974683544303798
50k,85,1.8
50k,86,1.7682926829268293
50k,87,1.7682926829268293
50k,88,1.8072289156626506
50k,89,1.8214285714285714
50k,90,1.8235294117647058
50k,91,1.8235294117647058
50k,92,1.8488372093023255
50k,93,1.8620689655172413
50k,94,1.8522727272727273
50k,95,1.8522727272727273
50k,96,1.8764044943820224
50k,97,1.8888888888888888
50k,98,1.89010989010989
50k,99,1.8804347826086956
50k,100,1.8709677419354838
50k,101,1.8829787234042554
50k,102,1.8736842105263158
50k,103,1.8854166666666667
50k,104,1.865979381443299
50k,105,1.8775510204081634
50k,106,1.8585858585858586
50k,107,1.87
50k,108,1.89
50k,109,1.91
50k,110,1.91
50k,111,1.94
50k,112,1.95
50k,113,1.96
50k,114,1.96
50k,115,1.97
50k,116,1.97
50k,117,1.99
50k,118,2.01
50k,119,2.0
50k,120,1.99
50k,121,2.01
50k,122,2.02
50k,123,2.02
50k,124,2.02
50k,125,2.02
50k,126,2.01
50k,127,2.01
50k,128,1.98
50k,129,2.03
50k,130,2.03
50k,131,2.01
50k,132,1.97
50k,133,1.95
50k,134,1.97
50k,135,1.96
50k,136,1.97
50k,137,1.96
50k,138,1.97
50k,139,1.97
50k,140,1.99
50k,141,2.0
50k,142,2.0
50k,143,2.04
50k,144,2.01
50k,145,1.97
50k,146,1.97
50k,147,1.95
50k,148,1.96
50k,149,1.96
50k,150,1.96
50k,151,1.96
50k,152,1.99
50k,153,1.95
50k,154,1.96
50k,155,1.95
50k,156,1.95
50k,157,1.96
50k,158,1.99
50k,159,2.02
50k,160,2.02
50k,161,2.04
50k,162,2.04
50k,163,2.02
50k,164,2.02
50k,165,2.02
50k,166,2.02
50k,167,2.04
50k,168,2.03
50k,169,2.03
50k,170,2.01
50k,171,2.01
50k,172,2.01
50k,173,2.03
50k,174,2.03
50k,175,2.03
50k,176,2.02
50k,177,1.99
50k,178,1.99
50k,179,1.99
50k,180,2.0
50k,181,2.0
