capacity,episodes,reward
1k,0,410.0
1k,1,410.0
1k,2,410.0
1k,3,372.5
1k,4,372.5
1k,5,372.5
1k,6,248.33333333333334
1k,7,248.33333333333334
1k,8,248.33333333333334
1k,9,248.33333333333334
1k,10,186.25
1k,11,186.25
1k,12,186.25
1k,13,149.0
1k,14,149.0
1k,15,149.0
1k,16,149.0
1k,17,124.16666666666667
1k,18,124.16666666666667
1k,19,124.16666666666667
1k,20,124.16666666666667
1k,21,110.0
1k,22,110.0
1k,23,96.875
1k,24,96.875
1k,25,96.875
1k,26,96.875
1k,27,96.875
1k,28,86.66666666666667
1k,29,86.66666666666667
1k,30,86.66666666666667
1k,31,78.0
1k,32,78.0
1k,33,78.0
1k,34,78.0
1k,35,70.9090909090909
1k,36,70.9090909090909
1k,37,70.9090909090909
1k,38,70.9090909090909
1k,39,66.66666666666667
1k,40,66.66666666666667
1k,41,64.23076923076923
1k,42,64.23076923076923
1k,43,64.23076923076923
1k,44,64.23076923076923
1k,45,64.23076923076923
1k,46,67.14285714285714
1k,47,67.14285714285714
1k,48,67.14285714285714
1k,49,62.666666666666664
1k,50,62.666666666666664
1k,51,62.666666666666664
1k,52,62.666666666666664
1k,53,58.75
1k,54,58.75
1k,55,58.529411764705884
1k,56,58.529411764705884
1k,57,58.529411764705884
1k,58,71.94444444444444
1k,59,71.94444444444444
1k,60,82.36842105263158
1k,61,82.36842105263158
1k,62,82.36842105263158
1k,63,91.75
1k,64,91.75
1k,65,91.75
1k,66,100.23809523809524
1k,67,100.23809523809524
1k,68,107.95454545454545
1k,69,107.95454545454545
1k,70,107.95454545454545
1k,71,115.0
1k,72,115.0
1k,73,115.0
1k,74,121.45833333333333
1k,75,121.45833333333333
1k,76,127.4
1k,77,127.4
1k,78,127.4
1k,79,132.8846153846154
1k,80,132.8846153846154
1k,81,132.8846153846154
1k,82,137.96296296296296
1k,83,137.96296296296296
1k,84,137.96296296296296
1k,85,142.67857142857142
1k,86,142.67857142857142
1k,87,147.06896551724137
1k,88,147.06896551724137
1k,89,147.06896551724137
1k,90,151.16666666666666
1k,91,151.16666666666666
1k,92,151.16666666666666
1k,93,155.0
1k,94,155.0
1k,95,158.59375
1k,96,158.59375
1k,97,158.59375
1k,98,161.96969696969697
1k,99,161.96969696969697
1k,100,161.96969696969697
1k,101,165.14705882352942
1k,102,165.14705882352942
1k,103,168.14285714285714
1k,104,168.14285714285714
1k,105,168.14285714285714
1k,106,170.97222222222223
1k,107,170.97222222222223
1k,108,170.97222222222223
1k,109,173.64864864864865
1k,110,173.64864864864865
1k,111,176.18421052631578
1k,112,176.18421052631578
1k,113,176.18421052631578
1k,114,178.5897435897436
1k,115,178.5897435897436
1k,116,178.5897435897436
1k,117,180.875
1k,118,180.875
1k,119,180.875
1k,120,183.0487804878049
1k,121,183.0487804878049
1k,122,185.11904761904762
1k,123,185.11904761904762
1k,124,185.11904761904762
1k,125,187.09302325581396
1k,126,187.09302325581396
1k,127,187.09302325581396
1k,128,188.97727272727272
1k,129,188.97727272727272
1k,130,190.77777777777777
1k,131,190.77777777777777
1k,132,190.77777777777777
1k,133,192.5
1k,134,192.5
1k,135,192.5
1k,136,194.14893617021278
1k,137,194.14893617021278
1k,138,195.72916666666666
1k,139,195.72916666666666
1k,140,195.72916666666666
1k,141,197.24489795918367
1k,142,197.24489795918367
1k,143,197.24489795918367
1k,144,198.7
1k,145,198.7
1k,146,198.7
1k,147,200.09803921568627
1k,148,200.09803921568627
1k,149,201.44230769230768
1k,150,201.44230769230768
1k,151,201.44230769230768
1k,152,202.73584905660377
1k,153,202.73584905660377
1k,154,202.73584905660377
1k,155,203.9814814814815
1k,156,203.9814814814815
1k,157,205.1818181818182
1k,158,205.1818181818182
1k,159,205.1818181818182
1k,160,206.33928571428572
1k,161,206.33928571428572
1k,162,206.33928571428572
1k,163,207.4561403508772
1k,164,207.4561403508772
1k,165,208.5344827586207
1k,166,208.5344827586207
1k,167,208.5344827586207
1k,168,209.57627118644066
1k,169,209.57627118644066
1k,170,209.57627118644066
1k,171,210.58333333333334
1k,172,210.58333333333334
1k,173,211.55737704918033
1k,174,211.55737704918033
1k,175,211.55737704918033
1k,176,212.5
1k,177,212.5
1k,178,212.5
1k,179,213.4126984126984
1k,180,213.4126984126984
1k,181,213.4126984126984
1k,182,214.296875
1k,183,214.296875
1k,184,215.15384615384616
1k,185,215.15384615384616
1k,186,215.15384615384616
1k,187,215.9848484848485
1k,188,215.9848484848485
1k,189,215.9848484848485
1k,190,216.7910447761194
1k,191,216.7910447761194
1k,192,217.5735294117647
1k,193,217.5735294117647
1k,194,217.5735294117647
1k,195,218.33333333333334
1k,196,218.33333333333334
